time;vname;pose;bp0;bp1;bp2;bp3;bp4;bp5;bp6;bp7;bp8;bp9;bp10;bp11;bp12;bp13;bp14;bp15;bp16
2.67;videos/cuts_train/fall06.mp4;fallen;(101.88, 193.99);(104.28, 189.21);(171.14, 196.98);(103.38, 186.82);(166.65, 195.49);(110.28, 172.18);(118.38, 187.72);(118.97, 189.21);(110.58, 169.49);(105.18, 205.65);(104.28, 217.3);(154.65, 181.44);(152.26, 202.66);(139.66, 204.75);(136.96, 214.61);(171.14, 229.25);(192.43, 213.72)
2.7;videos/cuts_train/fall06.mp4;fallen;(107.4, 183.82);(108.0, 180.82);(105.91, 180.52);(114.29, 177.22);(165.49, 195.21);(111.3, 170.92);(119.68, 187.42);(119.98, 189.51);(111.59, 169.12);(104.41, 206.61);(155.61, 169.72);(157.71, 181.12);(172.68, 187.42);(140.94, 203.01);(135.85, 215.3);(171.18, 229.7);(192.14, 213.2)
2.73;videos/cuts_train/fall06.mp4;fallen;(173.93, 200.82);(108.62, 179.83);(172.13, 197.82);(115.21, 177.44);(166.14, 194.82);(120.3, 176.24);(146.67, 171.74);(136.48, 204.72);(116.11, 166.34);(104.72, 205.92);(152.66, 170.24);(158.35, 180.13);(172.73, 185.23);(141.87, 203.22);(135.28, 215.21);(170.63, 230.2);(192.8, 213.41)
2.77;videos/cuts_train/fall06.mp4;fallen;(107.33, 185.81);(107.63, 183.71);(171.85, 197.49);(116.03, 177.42);(164.65, 195.1);(112.43, 170.83);(123.84, 193.9);(119.63, 186.41);(115.73, 169.34);(104.03, 205.58);(154.74, 169.93);(157.14, 181.02);(152.04, 203.79);(140.04, 203.19);(136.14, 215.47);(103.13, 217.86);(170.95, 229.55)
2.8;videos/cuts_train/fall06.mp4;fallen;(106.58, 185.33);(173.8, 197.6);(171.1, 196.7);(167.8, 197.6);(163.3, 194.9);(109.58, 199.99);(147.09, 171.58);(119.18, 186.83);(115.58, 169.18);(103.88, 206.57);(154.89, 170.08);(137.49, 202.68);(148.59, 205.37);(141.09, 202.68);(134.79, 215.84);(102.38, 218.23);(171.1, 229.6)
2.83;videos/cuts_train/fall06.mp4;fallen;(173.23, 198.82);(173.23, 196.72);(170.83, 195.53);(166.93, 197.02);(165.13, 195.23);(112.92, 193.73);(113.22, 193.43);(133.92, 206.01);(115.02, 169.17);(135.12, 204.21);(154.63, 170.06);(137.52, 203.02);(143.22, 204.21);(141.72, 203.02);(136.02, 215.6);(102.42, 218.29);(170.83, 229.68)
2.87;videos/cuts_train/fall06.mp4;fallen;(173.72, 198.29);(173.72, 195.6);(172.22, 195.9);(166.83, 197.1);(165.93, 195.9);(161.43, 204.59);(146.45, 171.63);(126.96, 187.21);(140.15, 198.0);(135.36, 204.59);(191.41, 212.68);(138.95, 204.89);(147.94, 203.69);(141.95, 203.39);(135.96, 215.97);(102.98, 217.77);(191.71, 212.68)
2.9;videos/cuts_train/fall06.mp4;fallen;(174.04, 198.3);(174.04, 195.61);(172.24, 195.61);(166.54, 196.81);(166.84, 194.72);(115.57, 185.15);(151.55, 180.07);(137.46, 202.49);(142.56, 197.11);(135.36, 203.68);(100.58, 206.67);(138.36, 204.88);(150.05, 203.38);(138.96, 203.38);(136.26, 215.34);(100.58, 218.03);(192.33, 212.95)
2.93;videos/cuts_train/fall06.mp4;fallen;(173.25, 197.26);(173.25, 194.57);(172.65, 194.27);(156.77, 172.14);(165.76, 193.07);(159.77, 174.83);(151.98, 180.21);(172.95, 199.95);(142.39, 196.06);(135.8, 203.84);(134.01, 205.93);(133.71, 201.75);(147.79, 202.34);(142.69, 202.05);(135.21, 214.91);(102.85, 217.9);(170.85, 229.26)
2.97;videos/cuts_train/fall06.mp4;fallen;(172.53, 196.83);(172.53, 194.13);(172.23, 192.93);(156.94, 172.23);(166.23, 192.63);(154.25, 173.73);(152.15, 178.83);(118.88, 168.63);(118.58, 176.13);(135.96, 203.42);(134.46, 205.52);(128.47, 198.03);(144.65, 203.12);(140.46, 202.22);(135.66, 214.82);(192.31, 213.32);(170.43, 228.92)
3.0;videos/cuts_train/fall06.mp4;fallen;(172.58, 197.04);(173.18, 193.44);(172.28, 193.14);(156.08, 171.86);(166.58, 191.94);(153.98, 174.26);(111.39, 187.45);(140.19, 194.94);(118.89, 178.45);(135.69, 203.64);(118.29, 176.35);(129.39, 197.94);(146.18, 203.34);(140.49, 202.14);(135.99, 214.73);(102.69, 217.73);(170.48, 229.42)
3.03;videos/cuts_train/fall06.mp4;fallen;(172.92, 196.94);(173.52, 193.06);(172.92, 192.76);(156.42, 171.53);(166.92, 191.86);(154.63, 172.72);(150.73, 181.39);(140.53, 194.55);(141.73, 193.66);(136.33, 202.33);(118.03, 177.81);(136.93, 202.33);(142.33, 203.52);(141.73, 202.33);(136.03, 214.89);(103.03, 217.88);(170.52, 229.24)
3.07;videos/cuts_train/fall06.mp4;fallen;(172.89, 197.02);(174.69, 193.13);(172.89, 192.83);(156.4, 171.24);(166.59, 191.93);(160.59, 173.94);(151.9, 180.83);(172.29, 199.72);(140.21, 196.13);(136.31, 202.42);(136.01, 203.02);(136.61, 201.82);(142.31, 203.32);(142.01, 203.02);(136.01, 215.02);(103.03, 218.31);(170.79, 230.01)
3.1;videos/cuts_train/fall06.mp4;fallen;(172.17, 196.18);(173.37, 191.98);(172.17, 191.98);(155.1, 171.28);(165.88, 191.68);(156.6, 172.48);(153.61, 179.38);(128.76, 206.38);(120.08, 176.38);(136.84, 202.18);(136.84, 202.18);(137.44, 202.48);(143.13, 202.48);(141.63, 202.18);(135.35, 215.08);(103.01, 218.08);(170.07, 229.48)
3.13;videos/cuts_train/fall06.mp4;fallen;(173.24, 196.84);(154.67, 171.06);(171.74, 191.74);(156.76, 171.36);(166.35, 191.44);(157.06, 172.26);(153.17, 180.35);(128.6, 206.12);(119.61, 176.16);(104.33, 217.81);(102.53, 204.93);(159.46, 177.36);(148.97, 203.73);(142.38, 201.93);(134.89, 215.12);(102.53, 218.71);(170.84, 229.5)
3.17;videos/cuts_train/fall06.mp4;fallen;(174.29, 197.29);(154.21, 171.56);(174.59, 191.9);(156.6, 171.56);(166.8, 191.9);(154.21, 172.76);(108.64, 187.41);(138.92, 198.18);(119.14, 176.64);(104.75, 217.93);(103.25, 204.17);(160.2, 176.94);(150.61, 203.57);(141.92, 200.28);(134.72, 215.23);(103.85, 218.23);(170.39, 229.59)
3.2;videos/cuts_train/fall06.mp4;fallen;(177.24, 195.31);(153.0, 171.95);(175.44, 191.41);(155.1, 171.95);(169.76, 191.41);(153.9, 173.15);(154.5, 175.55);(138.94, 197.4);(140.13, 196.8);(103.93, 218.36);(191.3, 213.27);(159.88, 176.74);(149.41, 201.29);(142.23, 200.4);(135.05, 214.77);(171.55, 230.33);(171.26, 230.03)
3.23;videos/cuts_train/fall06.mp4;fallen;(175.78, 197.89);(153.0, 172.13);(175.78, 191.3);(155.7, 171.84);(170.09, 191.3);(154.5, 173.03);(152.4, 175.13);(139.81, 197.29);(140.41, 197.29);(136.51, 200.58);(191.37, 213.16);(159.9, 176.93);(149.7, 201.48);(141.91, 199.08);(135.01, 214.95);(172.19, 231.12);(170.99, 230.22)
3.27;videos/cuts_train/fall06.mp4;fallen;(177.59, 194.97);(152.4, 171.89);(176.09, 191.97);(157.8, 171.59);(168.0, 191.37);(142.8, 198.57);(151.5, 175.78);(139.5, 197.37);(140.1, 197.67);(138.0, 200.37);(191.09, 212.96);(140.1, 203.96);(150.3, 201.27);(142.8, 199.77);(135.3, 214.76);(171.3, 230.35);(192.29, 213.26)
3.3;videos/cuts_train/fall06.mp4;fallen;(177.4, 194.69);(153.13, 171.9);(176.2, 190.49);(154.93, 171.9);(169.31, 191.39);(153.43, 174.0);(151.03, 175.5);(139.64, 197.09);(140.54, 197.09);(137.54, 200.69);(191.19, 212.98);(139.64, 203.38);(150.13, 201.29);(142.94, 199.79);(135.44, 215.08);(171.11, 230.37);(193.59, 213.88)
0.0;videos/cuts_train/fall07.mp4;walk;(179.12, 26.64);(180.32, 22.15);(178.53, 21.25);(169.84, 17.05);(169.54, 17.05);(160.55, 42.84);(146.16, 39.84);(157.55, 85.12);(142.27, 83.02);(169.24, 110.61);(157.85, 123.5);(162.34, 123.8);(153.96, 124.4);(169.84, 170.58);(161.75, 171.48);(169.54, 217.66);(157.55, 229.65)
0.03;videos/cuts_train/fall07.mp4;walk;(179.5, 25.65);(180.4, 21.15);(178.3, 19.95);(170.51, 17.25);(169.02, 17.25);(159.43, 42.15);(147.75, 39.15);(158.24, 85.95);(144.16, 84.75);(170.21, 111.45);(160.63, 123.45);(166.92, 122.55);(154.64, 124.05);(169.62, 168.15);(161.23, 170.85);(168.42, 215.25);(157.94, 229.65)
0.07;videos/cuts_train/fall07.mp4;walk;(180.13, 24.04);(181.02, 19.85);(178.93, 18.05);(170.24, 16.85);(170.24, 16.55);(158.57, 42.33);(148.69, 39.03);(159.17, 86.11);(146.59, 81.61);(170.24, 111.89);(163.36, 121.19);(166.35, 123.89);(157.37, 124.49);(166.65, 170.36);(160.66, 171.56);(167.55, 217.13);(158.27, 228.23)
0.1;videos/cuts_train/fall07.mp4;walk;(179.95, 22.65);(180.85, 18.15);(178.75, 17.25);(170.38, 16.65);(170.08, 16.65);(158.12, 41.85);(150.34, 38.25);(143.46, 81.15);(148.25, 78.15);(168.88, 107.85);(162.3, 115.65);(166.49, 119.25);(154.83, 120.45);(167.99, 167.55);(160.21, 171.15);(166.79, 218.25);(157.82, 228.15)
0.13;videos/cuts_train/fall07.mp4;walk;(180.01, 21.45);(180.31, 16.95);(178.81, 16.35);(171.32, 16.35);(171.02, 16.05);(141.66, 38.55);(150.95, 37.35);(143.16, 79.95);(149.75, 76.95);(168.92, 108.15);(166.53, 114.15);(145.85, 118.05);(152.15, 117.75);(168.92, 168.15);(161.13, 169.95);(165.63, 219.74);(158.44, 235.94)
0.17;videos/cuts_train/fall07.mp4;walk;(181.24, 21.42);(180.94, 16.93);(179.14, 16.03);(172.24, 16.33);(171.94, 16.03);(143.74, 38.2);(153.04, 37.01);(145.24, 80.75);(152.74, 77.46);(170.14, 117.91);(170.74, 118.51);(143.74, 118.51);(153.04, 118.81);(167.74, 167.05);(159.64, 173.34);(165.34, 219.79);(156.94, 236.87)
0.2;videos/cuts_train/fall07.mp4;walk;(180.58, 21.72);(180.88, 16.93);(178.78, 16.33);(157.22, 16.03);(169.8, 16.63);(143.45, 38.2);(153.93, 35.51);(142.55, 80.45);(156.92, 79.55);(149.14, 129.29);(172.2, 118.2);(143.15, 119.1);(154.83, 119.1);(167.1, 169.14);(159.32, 174.24);(165.31, 217.68);(156.32, 237.16)
0.23;videos/cuts_train/fall07.mp4;walk;(181.25, 22.99);(181.25, 17.89);(180.05, 16.09);(158.18, 15.19);(173.16, 16.09);(141.4, 36.18);(156.08, 35.58);(146.19, 81.17);(159.97, 81.17);(143.79, 120.76);(175.56, 122.25);(141.4, 118.96);(155.18, 118.96);(154.58, 172.04);(159.68, 173.84);(166.27, 217.62);(157.58, 234.12)
0.27;videos/cuts_train/fall07.mp4;walk;(180.38, 25.03);(181.58, 20.53);(180.38, 19.93);(159.14, 13.04);(174.7, 16.63);(140.58, 37.02);(158.54, 36.72);(145.97, 81.37);(162.73, 83.17);(144.47, 124.53);(178.29, 125.13);(137.29, 117.64);(156.14, 119.74);(154.65, 170.39);(159.14, 175.18);(165.12, 216.85);(157.34, 232.13)
0.3;videos/cuts_train/fall07.mp4;walk;(180.3, 27.13);(181.5, 22.63);(180.6, 21.13);(159.02, 14.83);(176.41, 18.13);(140.73, 35.23);(161.41, 36.13);(130.83, 80.83);(165.91, 84.13);(144.32, 121.33);(180.3, 127.03);(137.43, 118.03);(156.62, 118.33);(154.82, 169.92);(159.91, 174.42);(165.91, 216.12);(157.52, 231.12)
0.33;videos/cuts_train/fall07.mp4;walk;(179.54, 27.73);(181.04, 21.44);(180.14, 21.14);(159.75, 12.74);(175.94, 17.54);(138.16, 37.02);(163.95, 37.02);(129.16, 79.29);(167.25, 81.99);(139.36, 116.47);(181.04, 126.06);(135.76, 117.07);(156.15, 117.67);(154.95, 169.53);(160.05, 173.43);(165.45, 215.1);(157.35, 232.19)
0.37;videos/cuts_train/fall07.mp4;walk;(179.46, 27.72);(180.95, 21.43);(180.65, 21.13);(160.02, 12.74);(175.87, 17.23);(138.2, 36.71);(166.3, 36.71);(127.44, 78.36);(169.59, 81.36);(132.52, 110.72);(182.15, 124.21);(134.61, 115.82);(157.63, 117.92);(155.24, 168.86);(160.32, 173.95);(166.0, 213.81);(157.93, 229.09)
0.4;videos/cuts_train/fall07.mp4;walk;(178.77, 28.31);(180.27, 21.72);(179.97, 21.72);(158.97, 13.32);(176.67, 18.12);(136.46, 37.6);(167.67, 36.7);(125.66, 78.96);(171.27, 81.35);(130.76, 113.42);(184.17, 126.91);(134.96, 117.02);(157.47, 117.62);(155.07, 168.27);(160.17, 173.06);(166.17, 212.32);(157.17, 229.1)
0.43;videos/cuts_train/fall07.mp4;walk;(179.71, 25.53);(180.3, 20.73);(180.01, 20.73);(157.25, 16.54);(177.01, 18.34);(137.19, 37.22);(168.93, 36.32);(124.32, 77.69);(173.72, 81.88);(127.91, 113.06);(185.09, 127.45);(134.8, 118.75);(157.25, 118.75);(154.86, 168.81);(159.95, 174.51);(165.34, 211.38);(157.25, 230.56)
0.47;videos/cuts_train/fall07.mp4;walk;(178.83, 27.73);(180.03, 21.13);(179.13, 21.73);(158.46, 15.44);(176.73, 20.53);(137.19, 37.62);(171.04, 37.02);(123.11, 78.38);(175.54, 81.68);(127.0, 114.95);(185.72, 126.34);(134.79, 116.75);(157.56, 117.35);(154.86, 168.6);(159.96, 173.7);(165.65, 210.57);(157.56, 231.55)
0.5;videos/cuts_train/fall07.mp4;walk;(178.48, 24.73);(178.77, 20.83);(178.77, 21.13);(156.95, 16.64);(175.78, 20.53);(135.71, 38.83);(171.9, 37.03);(121.96, 78.71);(177.28, 79.91);(124.65, 116.2);(185.95, 123.4);(135.42, 117.1);(159.34, 118.3);(155.15, 167.78);(159.64, 173.18);(165.92, 209.16);(156.95, 228.96)
0.53;videos/cuts_train/fall07.mp4;walk;(178.86, 24.42);(178.86, 20.22);(178.86, 20.82);(156.97, 16.62);(175.86, 19.62);(133.57, 41.51);(171.96, 37.01);(121.88, 79.89);(177.66, 79.59);(123.67, 115.58);(186.96, 121.27);(137.47, 117.68);(161.47, 119.18);(155.17, 168.65);(159.37, 174.05);(165.96, 206.74);(157.57, 230.73)
0.57;videos/cuts_train/fall07.mp4;walk;(179.47, 24.16);(179.77, 19.36);(179.47, 19.96);(156.71, 16.66);(176.18, 19.66);(133.65, 41.24);(172.88, 35.85);(121.68, 81.71);(180.37, 80.81);(123.47, 117.67);(188.46, 119.47);(136.65, 118.87);(162.7, 119.17);(155.51, 168.63);(159.71, 174.92);(165.7, 204.3);(157.31, 231.27)
0.6;videos/cuts_train/fall07.mp4;walk;(179.39, 24.53);(179.39, 20.33);(179.39, 20.33);(155.99, 17.04);(176.09, 19.73);(133.78, 41.61);(173.69, 36.22);(121.78, 82.08);(180.89, 80.28);(123.28, 118.04);(189.59, 119.54);(137.98, 119.24);(163.19, 119.54);(155.69, 170.5);(160.19, 175.29);(164.69, 199.87);(157.49, 231.94)
0.63;videos/cuts_train/fall07.mp4;walk;(178.8, 24.85);(179.1, 20.65);(179.4, 21.25);(156.03, 18.86);(175.51, 20.35);(134.76, 41.94);(174.61, 36.54);(122.48, 82.1);(181.5, 78.81);(123.38, 118.38);(190.19, 118.38);(138.66, 119.28);(164.72, 119.87);(156.03, 171.43);(160.23, 175.93);(166.22, 201.11);(157.83, 232.88)
0.67;videos/cuts_train/fall07.mp4;walk;(179.61, 24.53);(179.61, 20.34);(179.31, 20.64);(155.92, 19.14);(176.32, 20.34);(134.93, 43.12);(175.12, 35.92);(123.24, 85.38);(182.31, 79.09);(123.54, 119.26);(190.11, 115.06);(139.43, 119.26);(164.92, 120.16);(156.82, 171.12);(160.42, 175.91);(166.72, 199.89);(158.02, 232.57)
0.7;videos/cuts_train/fall07.mp4;walk;(179.71, 25.68);(179.41, 21.78);(178.81, 21.48);(155.76, 19.98);(175.52, 21.18);(135.1, 43.08);(175.82, 37.38);(123.72, 83.88);(183.31, 76.98);(124.92, 118.98);(191.39, 116.88);(140.19, 118.08);(165.64, 121.68);(156.96, 171.77);(161.15, 175.37);(152.77, 226.37);(158.46, 237.47)
0.73;videos/cuts_train/fall07.mp4;walk;(179.21, 25.25);(179.21, 21.65);(179.21, 21.65);(155.57, 20.45);(175.92, 21.05);(134.33, 46.24);(176.22, 37.24);(124.76, 86.71);(184.59, 77.72);(126.85, 120.0);(192.07, 116.4);(141.21, 117.6);(166.64, 121.19);(157.97, 171.86);(161.26, 175.46);(169.63, 203.35);(158.56, 237.53)
0.77;videos/cuts_train/fall07.mp4;walk;(178.84, 26.57);(179.44, 22.37);(178.54, 22.37);(155.15, 22.07);(175.54, 21.77);(134.77, 47.56);(176.14, 38.26);(126.97, 89.24);(185.13, 78.75);(128.17, 118.63);(191.73, 114.73);(141.96, 118.03);(167.45, 118.33);(158.45, 172.01);(162.05, 175.61);(170.14, 204.1);(158.75, 237.38)
0.8;videos/cuts_train/fall07.mp4;walk;(178.59, 28.38);(178.59, 25.08);(178.59, 25.08);(155.81, 22.68);(175.6, 22.38);(136.02, 47.87);(175.9, 38.57);(128.22, 87.76);(185.49, 79.36);(130.62, 117.45);(192.69, 115.95);(142.61, 120.45);(167.5, 121.05);(158.8, 170.84);(163.0, 174.44);(170.2, 203.53);(158.8, 235.92)
0.83;videos/cuts_train/fall07.mp4;walk;(178.27, 28.48);(178.27, 25.48);(178.27, 25.48);(156.43, 23.38);(175.28, 23.38);(135.48, 50.35);(175.58, 39.56);(129.5, 88.71);(185.15, 79.42);(133.69, 119.87);(192.33, 114.18);(144.16, 120.47);(168.69, 117.47);(161.21, 170.81);(162.71, 174.41);(171.39, 207.07);(159.12, 235.54)
0.87;videos/cuts_train/fall07.mp4;walk;(178.4, 28.21);(178.7, 24.32);(177.8, 26.11);(156.21, 24.02);(174.8, 24.02);(137.63, 48.9);(174.8, 40.21);(130.73, 90.29);(184.69, 79.49);(136.43, 121.77);(192.78, 114.88);(145.12, 118.17);(169.1, 117.87);(161.91, 168.55);(163.11, 174.55);(171.8, 208.44);(158.91, 236.62)
0.9;videos/cuts_train/fall07.mp4;walk;(177.77, 29.3);(177.47, 25.1);(177.77, 25.4);(155.94, 25.1);(175.08, 25.4);(138.3, 50.6);(175.08, 41.6);(132.92, 89.6);(184.35, 79.4);(138.3, 122.89);(192.43, 115.39);(145.18, 118.69);(168.2, 118.99);(162.82, 164.59);(164.02, 172.68);(172.69, 205.98);(157.74, 228.78)
0.93;videos/cuts_train/fall07.mp4;walk;(177.2, 29.43);(176.3, 26.13);(176.3, 27.33);(156.22, 25.83);(174.8, 26.13);(138.23, 52.52);(173.6, 40.83);(134.34, 90.3);(184.09, 80.11);(140.33, 123.58);(193.08, 115.49);(146.02, 118.78);(170.0, 118.48);(164.31, 164.36);(164.61, 172.46);(172.1, 207.24);(158.31, 235.72)
0.97;videos/cuts_train/fall07.mp4;walk;(176.94, 30.9);(177.24, 27.0);(176.04, 27.0);(156.01, 26.7);(174.55, 26.7);(138.96, 54.0);(173.35, 40.8);(135.67, 92.09);(183.22, 79.2);(142.85, 120.29);(193.39, 116.09);(147.04, 118.79);(170.66, 118.79);(165.28, 164.99);(165.87, 171.59);(171.56, 207.58);(158.4, 235.48)
1.0;videos/cuts_train/fall07.mp4;walk;(176.6, 32.02);(176.9, 27.52);(175.71, 27.82);(156.24, 27.52);(173.61, 27.52);(140.67, 52.72);(173.31, 41.32);(137.08, 93.2);(182.59, 80.01);(143.07, 120.49);(192.48, 115.4);(147.86, 116.9);(170.92, 117.8);(164.93, 163.08);(168.52, 167.58);(170.92, 205.97);(158.64, 233.26)
1.03;videos/cuts_train/fall07.mp4;walk;(176.98, 30.98);(176.08, 27.38);(176.38, 27.98);(156.88, 27.68);(173.68, 27.38);(141.29, 54.05);(173.68, 42.37);(138.29, 91.21);(182.37, 79.52);(145.19, 119.37);(192.87, 115.48);(148.79, 116.38);(171.58, 116.98);(164.08, 164.32);(170.08, 167.61);(155.99, 228.14);(159.28, 229.34)
1.07;videos/cuts_train/fall07.mp4;walk;(176.29, 31.24);(176.29, 27.94);(175.99, 27.94);(156.18, 27.64);(173.89, 27.34);(141.48, 54.62);(172.99, 42.63);(140.28, 92.09);(181.99, 79.8);(147.48, 120.27);(193.09, 115.47);(149.88, 116.97);(171.18, 116.67);(164.28, 164.63);(172.38, 166.43);(163.98, 209.29);(160.98, 229.08)
1.1;videos/cuts_train/fall07.mp4;walk;(177.3, 31.57);(177.0, 27.37);(176.7, 27.37);(157.27, 27.67);(174.31, 27.37);(142.33, 54.96);(173.41, 42.67);(139.94, 90.65);(182.38, 79.86);(145.92, 114.95);(193.13, 115.25);(149.5, 114.95);(170.72, 114.65);(163.85, 163.24);(176.7, 166.54);(167.14, 210.63);(161.16, 223.52)
1.13;videos/cuts_train/fall07.mp4;walk;(177.07, 32.67);(176.77, 28.77);(176.17, 28.77);(157.05, 28.77);(174.08, 28.47);(143.0, 53.36);(173.19, 41.96);(140.91, 91.13);(181.85, 80.64);(147.78, 112.71);(192.91, 115.71);(149.87, 116.31);(171.09, 116.31);(165.12, 163.38);(179.76, 164.88);(166.61, 210.14);(162.73, 222.13)
1.17;videos/cuts_train/fall07.mp4;walk;(177.23, 33.42);(176.63, 29.52);(176.03, 29.52);(157.5, 29.52);(174.24, 29.22);(143.74, 53.2);(173.64, 44.21);(141.95, 88.88);(181.72, 81.68);(148.23, 111.06);(193.08, 117.06);(150.32, 115.86);(171.55, 115.86);(165.27, 162.02);(182.91, 163.22);(165.87, 213.29);(165.57, 218.38)
1.2;videos/cuts_train/fall07.mp4;walk;(176.81, 34.11);(176.51, 30.21);(176.51, 30.21);(157.6, 30.21);(174.11, 29.91);(144.4, 53.31);(173.51, 45.21);(142.6, 88.7);(181.31, 82.1);(159.1, 108.8);(192.41, 118.7);(150.7, 116.3);(172.61, 116.3);(165.41, 162.2);(183.41, 163.4);(165.11, 213.19);(169.91, 217.39)
1.23;videos/cuts_train/fall07.mp4;walk;(177.12, 34.17);(176.82, 30.57);(176.22, 30.27);(158.24, 30.27);(174.72, 29.97);(144.75, 53.05);(174.42, 45.26);(143.85, 89.91);(181.62, 83.02);(159.74, 109.09);(192.11, 117.78);(151.64, 115.08);(173.52, 116.28);(166.03, 160.34);(186.11, 162.43);(165.73, 213.08);(172.33, 215.78)
1.27;videos/cuts_train/fall07.mp4;walk;(176.53, 34.65);(176.83, 30.45);(175.63, 30.45);(158.28, 30.75);(174.44, 30.75);(145.12, 53.53);(174.44, 46.04);(143.63, 87.69);(181.32, 83.19);(160.38, 108.96);(192.09, 117.95);(152.0, 114.96);(173.54, 116.46);(165.46, 159.31);(186.7, 159.91);(166.36, 207.85);(175.63, 211.45)
1.3;videos/cuts_train/fall07.mp4;walk;(176.89, 34.18);(177.19, 30.58);(176.29, 30.58);(158.07, 30.88);(175.1, 30.88);(145.53, 53.97);(175.4, 47.07);(144.33, 87.56);(181.97, 83.36);(161.36, 104.96);(191.53, 117.25);(152.4, 114.55);(173.9, 116.35);(165.84, 158.94);(187.05, 159.84);(167.33, 209.93);(178.98, 211.73)
1.33;videos/cuts_train/fall07.mp4;walk;(177.86, 34.69);(178.16, 31.1);(176.96, 31.1);(158.67, 31.4);(175.76, 31.4);(145.48, 55.66);(176.66, 48.77);(144.58, 86.82);(182.66, 83.23);(161.37, 105.1);(191.05, 118.28);(152.98, 114.68);(173.36, 115.88);(165.87, 158.42);(187.75, 159.02);(167.37, 209.95);(184.16, 212.95)
1.37;videos/cuts_train/fall07.mp4;walk;(178.14, 34.68);(177.24, 31.38);(177.24, 31.38);(159.61, 31.38);(175.75, 31.38);(146.76, 54.17);(176.94, 49.07);(144.97, 86.55);(184.11, 83.55);(150.34, 104.84);(192.18, 117.14);(153.93, 114.44);(174.85, 115.64);(166.18, 158.22);(188.89, 157.92);(168.27, 210.1);(187.4, 210.7)
1.4;videos/cuts_train/fall07.mp4;walk;(178.27, 34.94);(177.08, 31.94);(177.38, 31.94);(159.74, 31.94);(176.18, 31.34);(146.89, 55.33);(178.27, 49.04);(145.39, 86.52);(184.85, 84.43);(163.33, 103.62);(192.92, 115.92);(154.66, 114.72);(176.18, 115.32);(166.02, 157.9);(189.63, 157.3);(167.81, 208.88);(189.93, 208.59)
1.43;videos/cuts_train/fall07.mp4;walk;(178.94, 35.89);(178.04, 32.0);(178.64, 32.3);(160.34, 32.3);(177.44, 32.0);(147.74, 55.08);(180.14, 50.28);(145.04, 87.16);(186.43, 85.96);(163.04, 102.15);(193.63, 116.24);(155.24, 115.04);(177.44, 115.94);(166.34, 159.11);(190.03, 157.01);(168.44, 208.27);(192.43, 206.17)
1.47;videos/cuts_train/fall07.mp4;walk;(179.51, 35.83);(160.07, 31.04);(179.51, 33.74);(160.96, 32.24);(177.42, 32.24);(147.8, 56.21);(181.01, 49.92);(145.11, 86.17);(187.29, 83.77);(152.59, 100.55);(194.77, 116.13);(156.18, 114.93);(178.62, 115.83);(166.05, 159.58);(190.58, 155.98);(168.14, 209.61);(195.67, 203.62)
1.5;videos/cuts_train/fall07.mp4;walk;(180.79, 36.06);(160.73, 31.87);(180.49, 33.07);(161.63, 33.07);(179.0, 32.77);(149.06, 56.14);(182.89, 50.45);(146.66, 88.52);(189.78, 85.52);(164.63, 102.0);(196.96, 114.89);(157.14, 114.29);(180.79, 117.29);(166.12, 159.85);(191.87, 156.25);(168.22, 207.81);(197.86, 200.91)
1.53;videos/cuts_train/fall07.mp4;walk;(181.67, 36.6);(161.03, 32.71);(181.37, 33.31);(162.23, 33.31);(179.28, 33.01);(149.97, 55.19);(184.36, 51.29);(146.68, 86.35);(192.14, 86.05);(153.56, 101.34);(199.01, 115.43);(159.24, 115.13);(183.46, 115.43);(166.42, 159.18);(192.43, 155.89);(168.81, 208.93);(199.91, 200.84)
1.57;videos/cuts_train/fall07.mp4;walk;(182.6, 37.06);(162.26, 32.86);(182.3, 33.46);(163.16, 34.06);(180.51, 33.46);(151.8, 55.06);(186.49, 52.06);(147.01, 86.86);(193.96, 86.86);(154.49, 102.76);(199.65, 115.96);(160.17, 115.36);(184.99, 115.66);(167.35, 159.45);(194.26, 156.15);(168.84, 209.25);(201.74, 196.35)
1.6;videos/cuts_train/fall07.mp4;walk;(183.08, 37.7);(182.18, 34.4);(182.78, 34.11);(163.87, 34.7);(181.28, 34.7);(152.47, 56.0);(187.28, 53.3);(147.37, 81.5);(195.98, 87.8);(153.67, 105.8);(201.08, 116.6);(162.07, 115.7);(186.38, 115.1);(167.77, 159.49);(194.78, 156.19);(169.27, 208.99);(202.58, 194.89)
1.63;videos/cuts_train/fall07.mp4;walk;(175.13, 37.44);(164.94, 33.54);(184.12, 34.44);(165.24, 35.34);(182.92, 34.74);(154.45, 56.03);(190.71, 54.83);(147.85, 81.22);(198.51, 87.52);(154.45, 109.41);(203.0, 116.31);(163.74, 116.01);(187.42, 115.11);(167.93, 159.49);(195.81, 156.49);(169.73, 208.66);(203.9, 194.57)
